identifier	1982	2019	geometry
MM_IS_001	0	1	0106000020110F000002000000010300000001000000830000000BCE33502E0E3541C874647CA9BB5541076CB8E1300E3541395F32ABAABB5541CE776B0B330E354188BAEC46ABBB5541E68F1688340E3541667A9BFCABBB5541D8528312350E35418DCFD9EEACBB554126FDFFF6360E3541E3F0BEE9ADBB5541C151F9BF3A0E35413912A4E4AEBB5541CB2C11C73C0E35419D701C55AFBB55419238C4F03E0E3541459EF9A2AFBB55415944771A410E35418F3389DFAFBB55411F502A44430E3541BEFF2FE8AFBB5541FE7388EA460E35418F3389DFAFBB5541A80515294A0E3541EDCBD6F0AFBB554161D434DD4C0E35418F3389DFAFBB5541D5D3EFB34F0E3541B7390589AFBB5541674DD175510E3541F5423F07AFBB55417128E97C530E3541474F375AAEBB554111DF5DB4540E35417055B303AEBB5541A2583F76560E35413BC3E19BADBB55416964F29F580E35419395044EADBB5541C54B02FA590E35415D0333E6ACBB55418B57B5235C0E3541573D0887ACBB554127ACAEEC5F0E354180438430ACBB5541FCF4F48B610E3541C412E90DACBB554171F4AF62640E3541A94900DAABBB55416C9234F4660E35411CE50BC0ABBB554141DB7A93680E35415FB4709DABBB554108E72DBD6A0E35419DBDAA1BABBB554164CE3D176C0E354109938BA2AABB55415691AAA16C0E35416265AE54AABB554195FE93106F0E354103CD6043AABB55419FD9AB17710E3541120AF4B8A9BB55417422F2B6720E354193E29214A9BB55418D3A9D33740E35412E841AA4A8BB5541B48FDB25750E354151C46BEEA7BB55412DF1116B750E35410169B152A7BB55416283E3D2750E354110A644C8A6BB55411077EB7F760E35414DAF7E46A6BB5541DBE41918760E354176B5FAEFA5BB55416283E3D2750E35415BEC11BCA5BB5541EE9A49267A0E354164637AD2A4BB554120CB9F1F7D0E3541E53B192EA4BB55415F38898E7F0E3541F378ACA3A3BB5541E274D7DA810E35414585A4F6A2BB5541EC4FEFE1830E35413FBF7997A2BB5541B35BA20B860E35410A2DA82FA2BB5541AFF9269D880E3541760289B6A1BB5541FDA3A3818A0E3541FEA05271A1BB554171A35E588D0E35413BAA8CEFA0BB55410996DCB2930E354115554EFD9FBB55418CD22AFF950E3541D9FC51369FBB5541CB3F146E980E35415AD5F0919EBB5541FC6F6A679B0E35414E499BD39DBB55414A1AE74B9D0E35418B52D5519DBB554111269A759F0E354150FAD88A9CBB5541A29F7B37A10E3541A206D1DD9BBB554125DCC983A30E354137E22D0E9BBB5541FA241023A50E3541CDBD8A3E9ABB554179FFE200AA0E354106B2D71498BB5541FC3B314DAC0E3541232CFEFF96BB554123916F3FAD0E3541BFCD858F96BB5541C347E476AE0E3541B24130D195BB55412D6C8746AF0E35417DAF5E6995BB5541895397A0B00E3541425762A294BB5541468432C3B00E3541D732BFD293BB5541895397A0B00E3541153CF95093BB5541895397A0B00E3541F4ACE5BD92BB554154C1C538B00E3541E82090FF91BB5541B0A8D592B10E3541C1CB510D91BB55411BCD7862B20E354113D8496090BB55411BCD7862B20E3541F80E612C90BB5541CD22FC7DB00E35418573554690BB5541AA2F39FAAC0E3541D5CE0FE290BB55414E4829A0AB0E35411F649F1E91BB5541E885013FA80E35417DFCEC2F91BB55416549B3F2A50E3541C1CB510D91BB554125DCC983A30E35417736C2D090BB5541A29F7B37A10E35415C6DD99C90BB5541716F253E9E0E3541A03C3E7A90BB5541830E34229B0E3541E40BA35790BB554144A14AB3980E3541B53FFC4E90BB5541C164FC66960E3541E40BA35790BB55413E28AE1A940E3541A03C3E7A90BB55411B35EB96900E35417736C2D090BB5541E0297D968B0E3541F65D237591BB5541D64E658F890E3541E82090FF91BB554196E17B20870E3541EEE6BA5E92BB554173EEB89C830E3541F4ACE5BD92BB5541868DC780800E3541E66F524893BB5541EA38CEB77C0E3541799A71C193BB554159BFECF57A0E35417F609C2094BB5541DAE41918760E35413AE0F98B95BB5541D46B7D7F710E3541EE992C9896BB55417CE6E8936D0E354158BECF6797BB55412E3C6CAF6B0E35418D50A1CF97BB5541246154A8690E3541C3E2723798BB55414F180E09680E3541DDAB5B6B98BB55418D6ED64D630E35412D07160799BB5541E3DC490F600E3541F0FDDB8899BB5541DD63AD765B0E3541E1C048139ABB5541D288956F590E3541CDBD8A3E9ABB5541BED26561550E35418FB450C09ABB5541BED26561550E3541BF80F7C89ABB55411441D922520E35416D74FF759BBB55414E3526F94F0E354150FAD88A9CBB5541872973CF4D0E3541911800B19DBB5541A4A399BA4C0E354117068CB49EBB55417D4E5BC84B0E35417B6404259FBB55416436B04B4A0E354173ED9B0EA0BB55415FBD13B3450E354112A41046A1BB554154E2FBAB430E354168C5F540A2BB5541C3681AEA410E3541E7EC56E5A2BB5541C7CA95583F0E35413182E621A3BB5541B314664A3B0E3541EDB28144A3BB5541FA454696380E3541087C6A78A3BB55415B8FD15E370E3541C4AC059BA3BB554194831E35350E35413D0E3CE0A3BB55416D2EE042340E354158D72414A4BB5541B1FD4420340E354106CB2CC1A4BB55415FF14CCD340E3541C2FBC7E3A4BB55410DE5547A350E35417F2C6306A5BB5541BBD85C27360E3541275A4054A5BB554117C06C81370E354185F28D65A5BB5541572D56F0390E35416A29A531A5BB55416D2EE042340E3541D54D4801A6BB55412EC1F6D3310E35417D7B254FA6BB55410BCE33502E0E354110A644C8A6BB554180CDEE26310E354123F8C4E5A7BB55411147D0E8320E3541CB25A233A8BB55416D2EE042340E3541EBB4B5C6A8BB55410BCE33502E0E3541C874647CA9BB55410103000000010000001400000079A9C11BAF0D3541E42035C0C1BB55413FB57445B10D3541ADDD25A1C2BB55413D6A1A01BB0D3541863B59E8C5BB5541D45C985BC10D35414C470C12C8BB5541DF37B062C30D35411D7B6509C8BB554174AB9A5EE40D35410D27B169C1BB5541343EB1EFE10D3541D2CEB4A2C0BB5541780D16CDE10D3541306702B4C0BB5541551A5349DE0D3541AB7976B0BFBB5541DCB81C04DE0D3541D47FF259BFBB554172947934DD0D3541174F5737BFBB554188950387D70D35415DCFF9CBBDBB554149281A18D50D354105FDD619BEBB5541149648B0D40D35412E0353C3BDBB5541ED400ABED30D354171D2B7A0BDBB5541A1E1E71DC80D354120C6BF4DBEBB5541D0FA1CEDC30D3541174F5737BFBB5541A9A5DEFAC20D3541E2BC85CFBEBB5541266990AEC00D35417898E2FFBDBB554179A9C11BAF0D3541E42035C0C1BB5541
MM_IS_002	1	0	0106000020110F0000010000000103000000010000002101000079A9C11BAF0D3541E42035C0C1BB5541D45C985BC10D35414C470C12C8BB55412780631EC20D3541AE06E957C8BB5541DF37B062C30D35411D7B6509C8BB5541D1CDE9A0D20D35417ABCC0F9C4BB554174AB9A5EE40D35410D27B169C1BB5541343EB1EFE10D3541D2CEB4A2C0BB5541031CC6E4E10D35411A163827C0BB55418BFA990BE20D354120C4D4F1BFBB5541DDA6AB6CE20D3541847ABCB2BFBB5541744227E1E20D3541E830A473BFBB55410ADEA255E30D35417B6BB12FBFBB55415D8AB4B6E30D3541B09D73F5BEBB5541BEF36D65E40D3541D064F1A2BEBB5541205D2714E50D3541F02B6F50BEBB5541C5B54AD6E50D35419D7F5DEFBDBB55417ACB15E6E60D354165EC2C71BDBB55411067915AE70D3541F8263A2DBDBB554172D04A09E80D3541E96992DFBCBB55415B18D8DEE80D35417CA49F9BBCBB5541B486C6B0EA0D3541D19DDF0EBCBB5541AD8BFBD3EB0D3541A7C756DEBBBB5541A59030F7EC0D3541935C12C6BBBB554124743941EE0D35410B7E3E9FBBBB55416068D877EF0D354140B00065BBBB5541D08E3974F00D3541E8555239BBBB554176E75C36F10D35414B0C3AFABABB5541D75016E5F10D3541DE4647B6BABB5541F5CA6580F20D3541FE0DC563BABB5541AAE03090F30D35414E59680CBABB554119CEA320F70D3541797C1F4FB9BB554199B1AC6AF80D3541706D14CCB8BB55415C841FC8F90D3541D423FC8CB8BB5541F9E177ADFB0D3541D423FC8CB8BB5541CB719258FD0D354161B06C7EB8BB5541349D2878FF0D3541AB4D735CB8BB5541F76F9BD5000E3541236F9F35B8BB554115EAEA70010E35413D888018B8BB55410DEF1F94020E3541E52DD2ECB7BB55418DD228DE030E35411A6094B2B7BB55410CB63128050E3541F1890B82B7BB55419B56E2BF060E354169AB375BB7BB55414F6CADCF070E354140D5AE2AB7BB5541C654EB3C0A0E3541ED289DC9B6BB554128BEA4EB0A0E3541A93933B6B6BB5541B65E55830C0E3541225B5F8FB6BB55416B7420930D0E3541F884D65EB6BB5541BD2032F40D0E3541E4199246B6BB5541F914D12A0F0E3541D55CEAF8B5BB55416A3B3227100E3541DB0A87C3B5BB5541B4EC78AB110E35410F3D4989B5BB5541E1237094120E3541FBD10471B5BB5541D928A5B7130E354173F3304AB5BB55418E3E70C7140E35414A1DA819B5BB5541EFA72976150E3541062E3E06B5BB55413A5970FA160E35413B6000CCB4BB5541411B4D6B180E35419F16E88CB4BB5541F530187B190E3541A5C48457B4BB5541751421C51A0E35411DE6B030B4BB55417CD6FD351C0E354137FF9113B4BB5541C68744BA1D0E3541D9F6461DB4BB5541A0122A421E0E3541D448AA52B4BB5541BE8C79DD1E0E3541E8B3EE6AB4BB554145325F98210E3541F77096B8B4BB55412E7AEC6D220E354150CB44E4B4BB5541000A0719240E3541D7A9180BB5BB554125463325260E3541A825F30FB5BB5541966C9421270E354115EBE553B5BB55413291FE9A2B0E3541E0B8238EB5BB5541768068AE2B0E35413813D2B9B5BB5541E7DFB7162A0E3541184C540CB6BB55418676FE67290E3541FE327329B6BB5541240D45B9280E35416BF8656DB6BB5541240D45B9280E35414B31E8BFB6BB554177B9561A290E354116FF25FAB6BB55411417AFFF2A0E35410194E1E1B6BB55415FC8F5832C0E3541740771F0B6BB5541A9793C082E0E3541CC611F1CB7BB5541295D45522F0E35411051892FB7BB5541FBEC5FFD300E3541E1CC6334B7BB5541F3F19420320E35415440F342B7BB5541182EC12C340E35414E925678B7BB554136A810C8340E3541F0890B82B7BB55418159574C360E3541D6702A9FB7BB5541442CCAA9370E35417868DFA8B7BB5541D2CC7A41390E3541EADB6EB7B7BB55410EC119783A0E35415D4FFEC5B7BB5541D85569463D0E354143361DE3B7BB5541583972903E0E35418CD323C1B7BB554132C457183F0E354134797595B7BB55419AEFED37410E3541D6702A9FB7BB5541B06E72F6420E3541DB1EC769B7BB554156C795B8430E354169AB375BB7BB55418AC06912460E35411051892FB7BB5541A73AB9AD460E354116FF25FAB6BB55417ACAD358480E35417AB50DBBB6BB5541445F23274B0E3541C900B163B6BB55412DA7B0FC4B0E3541129EB741B6BB5541CA0409E24D0E3541E3199246B6BB5541761F0915500E3541E9C72E11B6BB5541F502125F510E3541AB8661C8B5BB554131F7B095520E3541B134FE92B5BB55418B659F67540E35419CC9B97AB5BB5541190650FF550E3541D1FB7B40B5BB5541A8A60097570E35413A6000CCB4BB5541CDE22CA3590E35412BA3587EB4BB55414CC635ED5A0E354117381466B4BB55412D13F8E55C0E3541D9F6461DB4BB55418F7CB1945D0E3541511873F6B3BB55416E5797B5640E3541BCC92594B2BB5541B808DE39660E3541167102D2B1BB5541C7C58587660E3541DEDDD153B1BB55416D1EA949670E3541C06382B8B0BB5541A8124880680E354144E1E726B0BB5541981CB2C66A0E3541932C8BCFAFBB55415CEF24246C0E3541E3772E78AFBB5541C41ABB436E0E354190CB1C17AFBB55412D465163700E3541810E75C9AEBB5541C2A8DE6B730E3541497B444BAEBB5541C16FF0FF750E3541DCB55107AEBB5541668F2556790E3541A3222189ADBB55410AAF5AAC7C0E3541AF7E5A1EADBB5541BD8B3750800E354142B967DAACBB5541083D7ED4810E35415CD248BDACBB554144311D0B830E354133FCBF8CACBB554161727E3A860E3541682E8252ACBB5541D85ABCA7880E3541FB688F0EACBB55419B2D2F058A0E35412F9B51D4ABBB5541F59B1DD78B0E3541DDEE3F73ABBB55415EC7B3F68D0E3541E84A7908ABBB5541C6F24916900E3541D98DD1BAAABB5541C4806D3E950E3541BB13821FAABB55418753E09B960E3541257806ABA9BB5541A49441CB990E3541EDE4D52CA9BB5541B218FBAC9C0E3541B451A5AEA8BB5541672EC6BC9D0E3541801FE3E8A8BB554166F5D750A00E354107FEB60FA9BB55413885F2FBA10E3541801FE3E8A8BB554129C84AAEA10E354174C3A953A9BB5541DE16042AA00E3541838051A1A9BB55419365BDA59E0E3541838051A1A9BB5541D0924A489D0E3541AC56DAD1A9BB554184A815589E0E35417824180CAABB554175EB6D0A9E0E354187E1BF59AABB5541C1D5A2FA9C0E3541CAD0296DAABB55411C7D7F389C0E354137961CB1AABB55413AF7CED39C0E3541E84A7908ABBB55410C87E97E9E0E35412C3AE31BABBB5541DE16042AA00E35418A422E12ABBB554129C84AAEA10E3541D98DD1BAAABB554165BCE9E4A20E3541E5E90A50AABB5541A0B0881BA40E3541CAD0296DAABB55416483FB78A50E3541E5E90A50AABB55419F779AAFA60E35413435AEF8A9BB554145D0BD71A70E3541696770BEA9BB554136131624A70E354116BB5E5DA9BB554181FD4A14A60E354130D43F40A9BB554145D0BD71A70E354107FEB60FA9BB5541F9E58881A80E354156495AB8A8BB554108A330CFA80E35417CBE7430A8BB5541DB6B39E6A70E3541D765516EA7BB5541BDF1E94AA70E3541B9EB01D3A6BB5541634A0D0DA80E3541EE1DC498A6BB5541ADFB5391A90E3541AA2E5A85A6BB554145D0BD71A70E354163DE81B9A5BB5541FA1E77EDA50E35417DF7629CA5BB5541288F5C42A40E35412A4B513BA5BB5541A0B0881BA40E3541BD855EF7A4BB5541FB576559A30E3541FE135A52A4BB554182363980A30E3541FAB2EB99A3BB55410A150DA7A30E3541A4A56B80A2BB5541AF6D3069A40E35414E98EB66A1BB5541DCA42752A50E354165505E91A0BB5541EB61CF9FA50E35412CBD2D13A0BB5541EB61CF9FA50E35419621B29E9FBB55416483FB78A50E3541295CBF5A9FBB5541374C0490A40E3541E20BE78E9EBB55410A150DA7A30E3541D34E3F419EBB5541A1E97687A10E3541D34E3F419EBB554175B27F9EA00E3541173EA9549EBB5541A22265F39E0E3541C7F205AC9EBB5541672EC6BC9D0E35415E8E81209FBB55414AED648D9A0E3541CEB4E21CA0BB55412DAC035E970E35413B7AD560A0BB5541B5C3C5F0940E3541DD718A6AA0BB55417ACF26BA930E3541DD718A6AA0BB55417B081526910E354112A44C30A0BB55416D845B448E0E354161EFEFD89FBB554122D314C08C0E354187640A519FBB5541D721CE3B8B0E354193C043E69EBB5541F6D40B43890E35417546F44A9EBB5541BAE06C0C880E3541DEAA78D69DBB554161727E3A860E35417D41BF279DBB5541257EDF03850E3541BDCFBA829CBB554162AB6CA6830E3541767FE2B69BBB5541AD95A196820E3541141629089BBB55419FD8F948820E354154A424639ABB554117FA2522820E3541286D2D7A99BB554162AB6CA6830E35413E25A0A498BB5541BB195B78850E3541C2A2051398BB55417FECCDD5860E35418A0FD59497BB5541343B8751850E35411D4AE25097BB5541083D7ED4810E35413763C33397BB554109766C407F0E35410E8D3A0397BB55415560A1307E0E35416C9585F996BB5541296298B37A0E3541B084EF0C97BB5541C16FF0FF750E3541D95A783D97BB5541A52E8FD0720E3541BF41975A97BB55410FCC01C86F0E3541E817208B97BB5541A8D959146B0E354112EEA8BB97BB55416CE5BADD690E354199CC7CE297BB55415E6101FC660E35414A81D93998BB554123A65031630E35413E25A0A498BB554170C9738D5F0E3541D5C01B1999BB5541AE2FEF9B5B0E3541AF4B01A199BB5541AF68DD07590E3541A4EFC70B9ABB554165F084EF540E3541C16917A79ABB5541CF8DF7E6510E3541B60DDE119BBB5541DF838DA04F0E354167C23A699BBB5541E1F569784A0E354127343F0E9CBB55413DD63422470E3541889DF8BC9CBB5541D4AA9E02450E3541536B36F79CBB55414E05B947420E3541C030293B9DBB5541AAE583F13E0E354113DD3A9C9DBB5541BADB19AB3C0E35413CB3C3CC9DBB554124798CA2390E35417546F44A9EBB55414465B815350E35410BE26FBF9EBB5541FC254E692E0E3541381967A89FBB5541843D10FC2B0E3541CFB4E21CA0BB554149825F31280E3541C358A987A0BB554187E8DA3F240E3541C7B91740A1BB55410143F584210E35419287557AA1BB55415C23C02E1E0E3541E53367DBA1BB55413FE25EFF1A0E354102AEB676A2BB554113E45582170E3541994932EBA2BB5541E8E54C05140E35414AFE8E42A3BB5541EA5729DD0E0E3541C68029D4A3BB5541CD16C8AD0B0E35417635862BA4BB5541ECC905B5090E35416BD94C96A4BB5541CE4FB619090E35413A08F988A5BB5541A0DFD0C40A0E3541D0A374FDA5BB5541EB9017490C0E3541DF601C4BA6BB55414538F4860B0E35419FD220F0A6BB55412685B67F0D0E35410C981334A7BB5541BD2032F40D0E354139CF0A1DA8BB5541627955B60E0E354157495AB8A8BB5541BD2032F40D0E3541EDE4D52CA9BB5541090B67E40C0E35410B5F25C8A9BB554117C80E320D0E354187E1BF59AABB5541AE638AA60D0E35411D7D3BCEAABB554153BCAD680E0E354199FFD55FABBB5541AD2A9C3A100E354121DEA986ABBB5541AD2A9C3A100E3541309B51D4ABBB55417136FD030F0E3541D5F37496ACBB5541DB9A818F0E0E35419565793BADBB554153BCAD680E0E35413ABE9CFDADBB554144FF051B0E0E3541D1591872AEBB554144FF051B0E0E354132C3D120AFBB554135425ECD0D0E3541C95E4D95AFBB5541AE638AA60D0E354145E1E726B0BB55412685B67F0D0E3541A64AA1D5B0BB5541812C93BD0C0E3541AAAB0F8EB1BB5541367B4C390B0E35414F043350B2BB55414671E2F2080E3541BCC92594B2BB554147AAD05E060E35416D7E82EBB2BB5541D0C192F1030E35411E33DF42B3BB5541D36C5D35FC0D3541D248AA52B4BB5541011631F6F70D354134B26301B5BB554199EA9AD6F50D3541B034FE92B5BB5541024F1F62F50D3541B3956C4BB6BB5541D6172879F40D3541D10FBCE6B6BB5541E60DBE32F20D3541AB9AA16EB7BB554160A1C6E3EC0D3541D8D19857B8BB55416213A3BBE70D3541A700454AB9BB554117625C37E60D35413D9CC0BEB9BB554164857F93E20D354141FD2E77BABB55418338BD9AE00D354179905FF5BABB55410B507F2DDE0D3541B1239073BBBB55415873A289DA0D35418BAE75FBBBBB55417726E090D80D354180523C66BCBB5541F180FAD5D50D3541D2FE4DC7BCBB55417998BC68D30D354116EEB7DABCBB5541C6BBDFC4CF0D3541B8E56CE4BCBB5541219CAA6ECC0D354116EEB7DABCBB5541045B493FC90D354116EEB7DABCBB55418D720BD2C60D35419ECC8B01BDBB55418EABF93DC40D3541AD89334FBDBB5541266990AEC00D35417898E2FFBDBB554179A9C11BAF0D3541E42035C0C1BB5541
