identifier	2023	1982	1931	1944	geometry
SGA_IS_001	1	0	0	0	0106000020110F0000010000000103000000010000003C0000003D082C53C0E0344153FB1D5D5DB355418BF51551DFE03441EE3A748661B355415187FFE6DFE0344144C8C77961B355413A1459B4EAE034415E8D3F8E5DB35541BFD05CCCEEE03441C4D645A15BB355412E3DEEC6F4E03441CF06AF2359B35541D1429CD7FCE03441BD1E62EA55B35541A92879AF06E13441AC91FDA957B35541D03F239D01E13441E03B1E6E59B35541C856279C01E134415D93EDD559B35541191CDA0C02E13441D4F029525AB355413F3C4D9101E13441D9B92AE65AB35541E47A956EFDE034412A8A80845BB35541D911ECE2FCE03441232E10595CB355418CD92EA3FBE03441AF77EE065DB35541BB6A5C73F8E034411FAF20205EB355416229EDF8F3E03441ED28F2235FB35541446F6B95F2E03441F62138C85FB35541DB87378AF2E034419E2AC31B60B35541BD57A63CF6E0344156D0066860B355416496022702E134411B4BC40E62B35541022ED63806E134411A35BBA062B35541E6C2093401E134413F7EF6E464B35541AD7D5FE3FEE03441398F15AF64B35541CC57905BFFE034412FE1187664B35541DCA40967FEE03441D5C9A35A64B35541164AEBF0FDE034418CB7A99464B35541D69536D4F9E03441285AD52664B3554187D4460DF9E034411E3C288664B35541A23FC0E5FAE03441D5292EC064B3554135E4DD07FCE034418C1734FA64B35541BB3B21FC0DE13441B5BF00DC66B35541A7FF19E711E13441C91BFA4D67B35541ACB57CCD14E13441A86F5EF367B355416B01478421E1344175A9A63769B35541CA4F65112FE134411D17499F69B35541A4E56C5761E1344113A247566AB3554140CAED376AE1344159AEC1586AB35541B537C4C573E13441370F4F8F5DB355411F8030FF86E1344195C6C18244B355414B271DF962E1344198209D7A41B355419B243A4CF7E0344181F181B338B355417174B018EAE034417B3F81903BB35541381C67EAE0E034410ADD15AF42B3554187188E6FDDE0344185F2BE6144B3554147C4F36CDBE034411050F81446B355416300E4F7D8E034411626F7EE46B355418E4783F5D7E0344183D4886448B355414BDF5DE3D5E03441167DD94E49B3554129790BD1D3E03441C495717D4AB35541C093C080D2E0344133A1F5B94BB355416BE7E098D1E0344116C039C64CB35541104CF596CFE03441476BB0DA4DB35541854A4A0CCFE03441CF9268764EB35541B3432137CCE03441FBB7F20351B3554125561447CBE03441E69E488B51B35541AD83A35EC6E03441C05C289956B35541D16189F0C4E034415B26432959B35541B826EBFCC4E03441792B715359B355413D082C53C0E0344153FB1D5D5DB35541
SGA_IS_003	0	0	0	1	0106000020110F000001000000010300000001000000350000003D082C53C0E0344153FB1D5D5DB35541A1C8398FD3E034411B0DC72760B355418BF51551DFE03441EE3A748661B355415187FFE6DFE0344144C8C77961B355413A1459B4EAE034415E8D3F8E5DB35541BFD05CCCEEE03441C4D645A15BB355412E3DEEC6F4E03441CF06AF2359B35541D1429CD7FCE03441BD1E62EA55B35541C868A8AA08E13441F37BD66F57B3554179A765B704E1344152CA7DA359B35541545E7D9F05E13441CAC336B859B35541691AAE4A03E13441AB692FD65AB35541C668025202E13441FA6A0AD25AB35541D5F51366FDE03441C694BD795DB35541F10F378EF3E03441C245A50A60B3554182B4AE57EEE03441F14C038A61B35541438076FDEEE03441D7C13DAD61B35541DBD336F4EDE03441FC2AC5F561B35541E002035FEDE03441C8B4AFD661B35541E082D9C8EBE034418491964662B35541EBE0C4CAEDE034418F6F58B262B35541415150EBF5E03441A7EAA46060B35541BD57A63CF6E0344156D0066860B355416496022702E134411B4BC40E62B35541022ED63806E134411A35BBA062B35541E6C2093401E134413F7EF6E464B35541AD7D5FE3FEE03441398F15AF64B35541CC57905BFFE034412FE1187664B35541DCA40967FEE03441D5C9A35A64B35541164AEBF0FDE034418CB7A99464B35541D69536D4F9E03441285AD52664B3554187D4460DF9E034411E3C288664B35541A23FC0E5FAE03441D5292EC064B3554135E4DD07FCE034418C1734FA64B35541BB3B21FC0DE13441B5BF00DC66B35541A7FF19E711E13441C91BFA4D67B35541C0F4149319E13441E131251F68B355416238A66823E134413F00A3BC68B35541CA0A02DF1CE134410B8D09A76BB35541C4ACB5BA2AE13441BD4B43766CB35541136EA5812BE13441002F1EA569B35541A4E56C5761E1344113A247566AB3554140CAED376AE1344159AEC1586AB35541B537C4C573E13441370F4F8F5DB35541D9980CBD85E13441C258C19146B35541CFFA370285E13441B249118246B355411F8030FF86E1344195C6C18244B355414B271DF962E1344198209D7A41B355419B243A4CF7E0344181F181B338B35541A9DB66D1DAE034416B24937B45B35541A9DB66D1DAE034416B24937B45B35541D16189F0C4E034415B26432959B355413D082C53C0E0344153FB1D5D5DB35541
SGA_IS_004	0	0	1	0	0106000020110F000001000000010300000001000000240000003D082C53C0E0344153FB1D5D5DB35541A1C8398FD3E034411B0DC72760B355418BF51551DFE03441EE3A748661B355415187FFE6DFE0344144C8C77961B35541E082D9C8EBE034418491964662B35541EBE0C4CAEDE034418F6F58B262B35541415150EBF5E03441A7EAA46060B35541BD57A63CF6E0344156D0066860B355416496022702E134411B4BC40E62B35541022ED63806E134411A35BBA062B35541E6C2093401E134413F7EF6E464B35541AD7D5FE3FEE03441398F15AF64B35541CC57905BFFE034412FE1187664B35541DCA40967FEE03441D5C9A35A64B35541164AEBF0FDE034418CB7A99464B35541D69536D4F9E03441285AD52664B3554187D4460DF9E034411E3C288664B35541A23FC0E5FAE03441D5292EC064B3554135E4DD07FCE034418C1734FA64B35541BB3B21FC0DE13441B5BF00DC66B35541A7FF19E711E13441C91BFA4D67B35541ACB57CCD14E13441A86F5EF367B355416B01478421E1344175A9A63769B35541CA0A02DF1CE134410B8D09A76BB35541C4ACB5BA2AE13441BD4B43766CB35541136EA5812BE13441002F1EA569B35541A4E56C5761E1344113A247566AB3554140CAED376AE1344159AEC1586AB35541B537C4C573E13441370F4F8F5DB35541D9980CBD85E13441C258C19146B35541CFFA370285E13441B249118246B355411F8030FF86E1344195C6C18244B355414B271DF962E1344198209D7A41B355419B243A4CF7E0344181F181B338B35541A9DB66D1DAE034416B24937B45B355413D082C53C0E0344153FB1D5D5DB35541
SGA_IS_002	0	1	0	0	0106000020110F000001000000010300000001000000470000003D082C53C0E0344153FB1D5D5DB35541A1C8398FD3E034411B0DC72760B355418BF51551DFE03441EE3A748661B355415187FFE6DFE0344144C8C77961B355413A1459B4EAE034415E8D3F8E5DB35541BFD05CCCEEE03441C4D645A15BB355412E3DEEC6F4E03441CF06AF2359B35541D1429CD7FCE03441BD1E62EA55B35541C868A8AA08E13441F37BD66F57B3554179A765B704E1344152CA7DA359B35541545E7D9F05E13441CAC336B859B35541691AAE4A03E13441AB692FD65AB35541C668025202E13441FA6A0AD25AB35541D5F51366FDE03441C694BD795DB35541F10F378EF3E03441C245A50A60B3554182B4AE57EEE03441F14C038A61B35541438076FDEEE03441D7C13DAD61B35541DBD336F4EDE03441FC2AC5F561B35541E002035FEDE03441C8B4AFD661B35541E082D9C8EBE034418491964662B35541EBE0C4CAEDE034418F6F58B262B35541415150EBF5E03441A7EAA46060B35541BD57A63CF6E0344156D0066860B355416496022702E134411B4BC40E62B35541022ED63806E134411A35BBA062B35541E6C2093401E134413F7EF6E464B35541AD7D5FE3FEE03441398F15AF64B35541CC57905BFFE034412FE1187664B35541DCA40967FEE03441D5C9A35A64B35541164AEBF0FDE034418CB7A99464B35541D69536D4F9E03441285AD52664B3554187D4460DF9E034411E3C288664B35541A23FC0E5FAE03441D5292EC064B3554135E4DD07FCE034418C1734FA64B35541BB3B21FC0DE13441B5BF00DC66B35541A7FF19E711E13441C91BFA4D67B35541ACB57CCD14E13441A86F5EF367B355416B01478421E1344175A9A63769B35541CA4F65112FE134411D17499F69B35541A4E56C5761E1344113A247566AB3554140CAED376AE1344159AEC1586AB35541B537C4C573E13441370F4F8F5DB35541D9980CBD85E13441C258C19146B35541CFFA370285E13441B249118246B355411F8030FF86E1344195C6C18244B355414B271DF962E1344198209D7A41B355419B243A4CF7E0344181F181B338B355417174B018EAE034417B3F81903BB355418163057BDFE03441AE076EAA42B35541614996A1DCE03441949C47FE43B35541A9DB66D1DAE034416B24937B45B3554165780FE0D8E0344147DBAA6346B355412015B8EED6E0344176827E7D47B35541F69CB03FD5E034417B31747E48B355413F2F816FD3E0344128C1E1E249B35541498D1945D2E03441D5504F474BB35541C6F589F9D0E0344168F56C694CB35541C0C66A62CEE03441596808294EB35541964E63B3CCE03441880FDC424FB3554152EB0BC2CAE03441ADD8EDF04FB35541B4682C34C9E03441FB99DDB750B3554180928CAFC8E034418360396E51B355412144E57BC6E03441D221293552B3554160781DD6C5E034419ECBB24653B355419EAC5530C5E03441407D5E3F54B3554111B72D0FC5E034417F31C02F55B35541468DCD93C5E0344141FD87D555B3554160781DD6C5E0344146AC7DD656B35541D16189F0C4E034415B26432959B35541B826EBFCC4E03441792B715359B355413D082C53C0E0344153FB1D5D5DB35541
