SS_BLDG_024	0106000020110F00000100000001030000000100000006000000CB2E460BB7E73441EB58530F69B7554170EF7F5EB3E73441136DFAEB69B7554166DEBA5BAEE73441A1DC82196BB75541E5C2C61DBCE734417B62572C6FB75541D722452BC5E73441635D843C6DB75541CB2E460BB7E73441EB58530F69B75541	San Secondo	1500	1500-01-01	1838-12-31	Foresteria	Public	1500-01-01	1838-12-31	Accomodation	1500-01-01	1838-12-31	Guest house	1500-01-01	1838-12-31	Bricks ; Istrian marble		Venetian Senate	Venetian Republic	1500-01-01	1797-05-11	Dominican Friars of San Secondo	1534-01-01	1806-07-27	47.0230201732414	126.609861793572
SS_BLDG_014	0106000020110F0000010000000103000000010000000600000024D8ECF9A2E734417577E4746DB755417F9663F1B0E734418793509071B75541BCF61E17B5E7344139252AAD70B75541E5C2C61DBCE734417B62572C6FB75541CA321AFFADE73441439C17FE6AB7554124D8ECF9A2E734417577E4746DB75541	San Secondo	1500	1500-01-01	1849-12-31	Cavana	Public	1500-01-01	1849-12-31	Accomodation	1500-01-01	1849-12-31	Shelter for boats	1500-01-01	1849-12-31	Bricks ; Istrian marble		Office of the Savi ed esecutori alle acque	Venetian Republic	1500-01-01	1797-05-11	Dominican Friars of San Secondo	1534-01-01	1806-07-27	51.1677531507492	157.628964507158
SS_BLDG_017	0106000020110F00000100000001030000000100000006000000EBB14FA5D1E734418B8FA6E970B75541DDA9A243D7E734415BAFA26174B755417307BD5AF4E73441ADA806EE70B75541A26090EBEEE73441B670EFC16DB755419BBB27C3EAE734415CB6A7346EB75541EBB14FA5D1E734418B8FA6E970B75541	San Secondo	1697	1608-01-01	1820-12-31	Chiesa	Private	1608-01-01	1806-07-27	Religious	1608-01-01	1806-07-27	Church	1608-01-01	1806-07-27	Bricks ; Istrian marble		Dominican friars of San Secondo	Dominican friars of San Secondo	1608-01-01	1806-07-27				65.1657669977359	226.718730191543
SS_BLDG_014	0106000020110F000001000000010300000001000000060000007F9663F1B0E734418793509071B75541BCF61E17B5E7344139252AAD70B75541E5C2C61DBCE734417B62572C6FB75541CA321AFFADE73441439C17FE6AB7554124D8ECF9A2E734417577E4746DB755417F9663F1B0E734418793509071B75541	San Secondo	1697	1500-01-01	1849-12-31	Cavana	Public	1500-01-01	1849-12-31	Accomodation	1500-01-01	1849-12-31	Shelter for boats	1500-01-01	1849-12-31	Bricks ; Stone		Office of the Savi ed esecutori alle acque	Venetian Republic	1500-01-01	1797-05-11	Dominican friars of San Secondo	1534-01-01	1806-07-27	51.1677531507492	157.628964502879
SS_BLDG_024	0106000020110F00000100000001030000000100000006000000CB2E460BB7E73441EB58530F69B7554170EF7F5EB3E73441136DFAEB69B7554166DEBA5BAEE73441A1DC82196BB75541E5C2C61DBCE734417B62572C6FB75541D722452BC5E73441635D843C6DB75541CB2E460BB7E73441EB58530F69B75541	San Secondo	1697	1500-01-01	1838-12-31	Foresteria	Public	1500-01-01	1838-12-31	Accomodation	1500-01-01	1838-12-31	Guest house	1500-01-01	1838-12-31	Bricks ; Istrian marble		Venetian Senate	Venetian Republic	1500-01-01	1797-05-11	Dominican friars of San Secondo	1534-01-01	1806-07-27	47.0230201732414	126.609861793572
SS_BLDG_049	0106000020110F0000010000000103000000010000000B000000405921DEB3E7344169FED5F767B75541CB2E460BB7E73441EB58530F69B75541D722452BC5E73441635D843C6DB75541520BE3CFCFE734416764EB1A71B75541EC9C9C7DDAE734410BA96EF56FB755418224C199D8E7344124F708AA6EB755416BA49EEBCAE734413A95F7D469B75541386D5A85C4E734411033479267B7554113578B71BDE73441809508B265B75541B1D4BFD3BBE73441C17F351266B75541405921DEB3E7344169FED5F767B75541	San Secondo	1697	1500-01-01	1838-12-31	Convento	Private	1500-01-01	1838-12-31	Religious	1500-01-01	1806-07-27	Monastery ; Professorio	1500-01-01	1806-07-27	Bricks ; Istrian marble		Baffo family	Dominican friars of San Secondo	1500-01-01	1806-07-27				85.1940171636558	311.056242245962
SS_BLDG_019	0106000020110F0000010000000103000000010000000B000000DFEC75BAD9E73441C1FB60F875B755417656224BDEE73441DDEB4E6875B755412D28DDF9EAE734410FA715E773B755414890ABE7EBE73441AF24E0CA73B75541FEE4940CF9E73441D0529F3B72B755417D659637F9E734418609843672B755412004F4B6F6E73441B388C0AD70B755417307BD5AF4E73441ADA806EE70B7554132580BC8E8E73441E8C78D4D72B75541DDA9A243D7E734415BAFA26174B75541DFEC75BAD9E73441C1FB60F875B75541	San Secondo	1697	1607-01-01	1820-12-31	Loggia	Private	1607-01-01	1806-07-27	Religious	1607-01-01	1806-07-27	Loggia	1607-01-01	1806-07-27	Bricks ; Istrian marble	Padre Alessandro Malerba	Dominican friars of San Secondo	Dominican friars of San Secondo	1607-01-01	1806-07-27				58.3393134654195	115.248259002748
SS_BLDG_032	0106000020110F00000100000001030000000100000026000000D1B9994FF2E73441183371A16CB755416BDB8D08F3E73441D83FF29E6CB7554198F2FBBCF3E7344119256F946CB755415DA55D67F4E73441B10638826CB75541A9C98A02F5E73441633FDB686CB755419B090789F5E734415DBF41496CB75541A292D489F5E73441A06A20496CB75541754616F9F5E73441E084FC236CB755416F0FF64CF6E734411FE98EFA6BB7554120E7DA82F6E7344123BD1CCE6BB75541F0192B99F6E734417DEAFF9F6BB755410DBB378FF6E7344142A19B716BB7554149E34E65F6E73441BDD059446BB755410D13B01CF6E73441703B9D196BB75541037192B7F5E73441C6ADAEF26AB75541B4ED1239F5E7344177DBC1D06AB755418C1601A5F4E73441ACD1D9B46AB75541CEEBD6FFF3E73441E911D09F6AB7554139B7A44EF3E73441E66A4B926AB75541088BCD96F2E7344199A0B28C6AB755419A74D9DDF1E734416D93318F6AB7554142676B29F1E73441D8ACB4996AB75541F3BB097FF0E7344121C9EBAB6AB755411CE9D2E3EFE73441625046C56AB7554126D3925CEFE73441CA5F03E56AB75541C31B51EDEEE73441DB42270A6BB7554192E97099EEE73441558692336BB7554154088C63EEE73441D5B004606BB75541B82C3C4DEEE7344106D9238E6BB755417C802F57EEE73441AB2288BC6BB75541524E1881EEE7344186F4C9E96BB755412417B7C9EEE73441EA8B86146CB755415E02CB2EEFE73441BFDE723B6CB75541053854ADEFE7344156F1615D6CB75541BE126641F0E73441C7FD49796CB7554104F486E6F0E7344163D8538E6CB755413232B997F1E73441DE80D89B6CB75541D1B9994FF2E73441183371A16CB75541	San Secondo	1697	1500-01-01	1733-12-31	Campanile	Private	1500-01-01	1733-12-31	Religious	1500-01-01	1733-12-31	Bell tower	1500-01-01	1733-12-31	Bricks		Baffo family	Dominican friars of San Secondo	1500-01-01	1806-07-27				18.3028992181332	26.5905112842053
SS_BLDG_018	0106000020110F00000100000001030000000100000007000000A26090EBEEE73441B670EFC16DB75541DCF95B05F4E7344183F42BBC70B755417307BD5AF4E73441ADA806EE70B755412004F4B6F6E73441B388C0AD70B755419FE12CF5FAE73441E0932E7D6FB755412D2FE336F6E73441366CFDF06CB75541A26090EBEEE73441B670EFC16DB75541	San Secondo	1697	1672-01-01	1820-12-31	Sacrestia	Private	1672-01-01	1806-07-27	Religious	1672-01-01	1806-07-27	Sacristy	1672-01-01	1806-07-27	Bricks ; Istrian marble	Baldassare Longhena	Dominican friars of San Secondo	Dominican friars of San Secondo	1672-01-01	1806-07-27				29.4363663421932	52.1430136735508
SS_BLDG_041	0106000020110F000001000000010300000001000000060000000A7B731FBDE734417EDF8D2575B75541BC1905E2B4E7344104BEF1B176B75541C54734E2B1E7344117549E4C77B755419E758963B4E734416DDE270078B75541733974B4BFE73441A4323BE775B755410A7B731FBDE734417EDF8D2575B75541	San Secondo	1697	1500-01-01	1838-12-31	Pontile	Private	1500-01-01	1806-07-27	Service	1500-01-01	1838-12-31	Dock	1500-01-01	1838-12-31	Wood		Benedectine Nuns of San Secondo	Dominican friars of San Secondo	1500-01-01	1806-07-27				25.2535648287201	27.1538898923165
